id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1214636499668232791,Unfurnished 2BR UES 12 month MIN,23772724,The Local Stay,Manhattan,Upper East Side,40.78316,-73.94732,Entire home/apt,105,364,0,,,74,364,0,
1214703376004678973,Room in Howard Beach -near JFK,471345215,Mohammed,Queens,Howard Beach,40.67397,-73.86104,Private room,49,30,1,2024-09-05,0.49,16,361,1,
1214733721737055618,Room D,190768535,Felix,Brooklyn,Brighton Beach,40.58387219999999,-73.962153,Private room,36,30,1,2024-09-16,0.60,2,62,1,
1215117964253947556,Studio OASIS in Prime LES -Soho,35594166,Alexandar,Manhattan,Lower East Side,40.71864225732238,-73.99217615329961,Entire home/apt,188,30,1,2024-08-11,0.35,7,365,1,
1215125404349939405,Beautiful Studio Apartment 3A,344545165,John,Brooklyn,Bedford-Stuyvesant,40.68220018303493,-73.94522679591299,Entire home/apt,96,30,0,,,6,365,0,
1215192926699068019,A BedStuy Brownstone Beauty,4322464,Julien,Brooklyn,Bedford-Stuyvesant,40.68511549999999,-73.9456762,Private room,280,30,0,,,1,362,0,
1215224488371019100,Apartamento muy bien ubicado,130030703,Margarita,Brooklyn,Williamsburg,40.71217104748518,-73.9596880275584,Entire home/apt,125,30,1,2024-09-04,0.48,3,338,1,
1215254451189283944,"Cozy, Quiet 1BR/1B, Midtown!",6328283,Steven,Manhattan,Hell's Kitchen,40.76028,-73.9931,Entire home/apt,230,30,0,,,1,63,0,
1215284534623966283,History home on Snug Harbor Park,4336488,Francesca,Staten Island,Randall Manor,40.64259420516417,-74.09965105354786,Entire home/apt,,30,1,2024-11-01,1,1,21,1,
1215301178875232166,The Glenwood House in Ditmas Park (3F),68242337,Kimberley,Brooklyn,Flatbush,40.63355,-73.95767,Private room,80,30,1,2024-10-01,0.86,4,44,1,
1215312162394729155,The Glenwood House in Ditmas Park (3M),68242337,Kimberley,Brooklyn,Flatbush,40.631655536729625,-73.95964137334767,Private room,,30,0,,,4,0,0,
1215349576561145557,"Cozy Studio, Central Park West",85157180,Admira,Manhattan,Upper West Side,40.80129039802158,-73.96108619766831,Entire home/apt,,30,0,,,4,365,0,
1215413949850091685,ALONK Penthouse • Suite: Private Bath & Terrace,564560404,Helge,Brooklyn,Greenpoint,40.73562439114706,-73.95858422645875,Private room,,30,0,,,4,0,0,
1215457493984728693,Chic & Stylish Uptown Sanctuary,1507213,Jade,Manhattan,Harlem,40.82576552846851,-73.95385880952115,Private room,85,30,0,,,1,362,0,
1215828458765595564,Cozy room with backyard,106434970,Tobi,Brooklyn,Bedford-Stuyvesant,40.69014702889845,-73.9277455605927,Private room,72,31,0,,,1,365,0,
1215883954729701156,Apartamento práctico,130030703,Margarita,Brooklyn,Clinton Hill,40.680362384490294,-73.9583509480109,Entire home/apt,95,30,0,,,3,353,0,
1215930899551057941,Queens apartament,392517036,Roman,Queens,Maspeth,40.721708148502,-73.90783991664648,Private room,144,31,0,,,1,364,0,
1216027977077434475,"Charming, Quiet Upper East Side Apartment w Office",40964317,Christopher,Manhattan,Upper East Side,40.77894380605962,-73.94947686963141,Entire home/apt,175,30,0,,,1,189,0,
1216035212519458837,Classic House Near Columbia U.,594175553,Kenya,Manhattan,Morningside Heights,40.80914236602036,-73.9557882260634,Private room,140,30,0,,,1,362,0,
1216120758101271029,Cozy & Charming 2BR in theHeart of Lower East Side,163173714,Marios,Manhattan,East Village,40.72612,-73.97803,Entire home/apt,144,80,0,,,2,200,0,
1216186927652289717,cat lovers welcome home 2 Fresh Meadows,154960741,Marlee,Queens,Flushing,40.7282933432553,-73.80938442109158,Private room,68,3,3,2024-10-28,3,2,340,3,OSE-STRREG-0002486
1216441085886573375,"Blueground | Greenpoint, w/d & a/c, near ferry",107434423,Blueground,Manhattan,Upper West Side,40.79487100000001,-73.97081100000001,Entire home/apt,324,30,0,,,897,142,0,
1216557850438762479,ブルックリンの新築独立一戸建、地下鉄でマンハッタンまで20分,3504892,Jerry,Brooklyn,Gowanus,40.67121538629132,-73.99135764403964,Private room,,30,0,,,1,29,0,
1216589648560398579,Midtown Retreat | Short Walk to Central Park,501999514,RoomPicks,Manhattan,Midtown,40.756006715223414,-73.97266651853967,Hotel room,,1,0,,,22,346,0,Exempt
1216589694179074357,Prime Location King Suite w/ Living Area,501999514,RoomPicks,Manhattan,Midtown,40.757571205364926,-73.97109890481812,Hotel room,596,1,0,,,22,347,0,Exempt
1216590799837992383,The Benjamin Queen: Short Stroll to Times Square,501999514,RoomPicks,Manhattan,Midtown,40.75623,-73.97292,Hotel room,452,1,0,,,22,349,0,Exempt
1216590837884600772,"Right in the Heart of Manhattan, Near Bryant Park",501999514,RoomPicks,Manhattan,Midtown,40.75685,-73.97101,Hotel room,452,1,0,,,22,349,0,Exempt
1216631754254876909,Spacious King Room | Pet-friendly. Manhattan View,593572122,Klarizza Mae,Queens,Long Island City,40.748293928308804,-73.93983017790985,Entire home/apt,,1,59,2024-11-03,34.71,1,0,59,Exempt
1216638378553440827,Brooklyn Manor - Cozy 2bd 1bth,59089906,Monty,Brooklyn,East New York,40.6717411,-73.87712859999999,Entire home/apt,99,30,0,,,3,364,0,
1216706785922568168,2BR Steps from Times Square,517551178,Lisa,Manhattan,Theater District,40.759223935175896,-73.98562076827533,Entire home/apt,421,1,1,2024-10-27,1,19,262,1,Exempt
1216788372103561517,Very Clean Private Brooklyn Bedroom,371429669,Quick Stay,Brooklyn,East Flatbush,40.65790169022274,-73.9201608572122,Private room,50,30,1,2024-10-18,1,1,339,1,
1216829801064834211,Margo’s place 1,569879038,Marion,Brooklyn,Bedford-Stuyvesant,40.69046,-73.9276,Private room,60,30,1,2024-10-15,1,2,349,1,
1216854624177570316,Stylish Private Suite,590189543,Matthew,Queens,Ridgewood,40.70198718922408,-73.91102872788906,Private room,127,1,1,2024-11-03,1,1,229,1,OSE-STRREG-0002367
1216871952367896427,Spacious Room in Safe Location,6655776,Nicholas,Manhattan,Morningside Heights,40.80303313688136,-73.96348254362198,Private room,180,4,7,2024-10-25,2.73,3,58,7,OSE-STRREG-0001593
1216903455474154558,Nice 1 Br Unit in Sunnyside. Minutes to Manhattan!,448183921,Hale,Queens,Sunnyside,40.748422950797604,-73.91796042474267,Entire home/apt,99,30,0,,,2,122,0,
1216910354357178041,"Stylish Urban Retreat, Modern Design Prvt Entrance",517551178,Lisa,Bronx,Parkchester,40.83944006955748,-73.86712308925235,Entire home/apt,219,1,6,2024-10-18,2.50,19,363,6,Exempt
1216982607939321845,2BR/Gem in Hell’s Kitchen,517551178,Lisa,Manhattan,Hell's Kitchen,40.76610382948676,-73.99342130631722,Entire home/apt,279,1,1,2024-11-01,1,19,344,1,Exempt
1217265622240705335,New Room near RUMC,57514133,Serjio,Staten Island,Port Richmond,40.62770411568711,-74.13528355031704,Private room,110,2,0,,,4,353,0,OSE-STRREG-0002440
1217279784872684048,Private Guest Suite in Brooklyn Townhouse,82133443,Matt,Brooklyn,Bedford-Stuyvesant,40.687818282175584,-73.92068184546996,Private room,201,2,2,2024-11-03,2,1,129,2,OSE-STRREG-0002416
1217325913584495563,"Blueground | Clinton Hill, roof pool, doorman, w/d",107434423,Blueground,Brooklyn,Clinton Hill,40.6822658,-73.9675278,Entire home/apt,394,30,0,,,897,249,0,
1217369903000424628,New Renovated UWS Private Bath Studio Elevator 625,35491667,Nat,Manhattan,Upper West Side,40.7937747,-73.9751287,Entire home/apt,73,30,1,2024-09-15,0.59,116,170,1,
1217377258149578928,Shared Bathroom Tiny Double Chelsea Studio #2203,35491667,Nat,Manhattan,Chelsea,40.7513796,-73.9979978,Entire home/apt,68,30,0,,,116,143,0,
1217386314089542044,Shared Bathroom Tiny Double Chelsea Studio #3304,35491667,Nat,Manhattan,Chelsea,40.7513796,-73.9979978,Entire home/apt,68,30,0,,,116,64,0,
1217394271595088216,Short stays studio in Nolita NYC,583259221,Carlos,Manhattan,Nolita,40.72413617252699,-73.99555639122147,Entire home/apt,184,30,0,,,1,319,0,
1217429430116095120,Tiny Shared Bath Private Studio Times Square #316,35491667,Nat,Manhattan,Hell's Kitchen,40.7596713,-73.99098889999999,Entire home/apt,49,30,0,,,116,135,0,
1217437532742323475,Times Square Tiny Shared Bath Private Studio #5308,35491667,Nat,Manhattan,Hell's Kitchen,40.759570911531604,-73.99175808282881,Entire home/apt,49,30,0,,,116,192,0,
1217445513065757733,Brooklyn Style Bedroom,591707122,Kristina,Brooklyn,Bedford-Stuyvesant,40.68835043992043,-73.93538820001359,Private room,42,30,0,,,31,365,0,
1217461516093096630,Long-Term Stay in Bed-Stuy,591707122,Kristina,Brooklyn,Bedford-Stuyvesant,40.6873644,-73.93566969999999,Private room,42,30,0,,,31,365,0,
1217463383537615297,Chic 1-Bedroom with Brooklyn Views,20471727,Krisztián,Brooklyn,Clinton Hill,40.68316499222427,-73.96186729674571,Entire home/apt,136,30,0,,,1,159,0,
1217467008600144279,Nice private bedroom,591707122,Kristina,Brooklyn,Bedford-Stuyvesant,40.6873644,-73.93566969999999,Private room,42,30,0,,,31,365,0,
1217472437947620905,Beautiful Room in Charming Apt,591707122,Kristina,Brooklyn,Bedford-Stuyvesant,40.6873644,-73.93566969999999,Private room,42,30,0,,,31,365,0,
1217473596554656116,Upscale Bed-Stuy Bedroom,591707122,Kristina,Brooklyn,Bedford-Stuyvesant,40.6873644,-73.93566969999999,Private room,41,30,0,,,31,245,0,
1217476937729173572,Comfortable Bed-Stuy Bedroom,591707122,Kristina,Brooklyn,Bedford-Stuyvesant,40.6873644,-73.93566969999999,Private room,41,30,0,,,31,245,0,
1217501306123181903,Experience NYC Like a Local! Dogs Allowed,5615582,RoomPicks,Manhattan,Murray Hill,40.75184,-73.97817,Private room,415,1,0,,,14,359,0,Exempt
1217502258688003358,Live like a Local! Close to Broadway!,5615582,RoomPicks,Manhattan,Midtown,40.75249329425391,-73.9780581553729,Private room,471,1,0,,,14,321,0,Exempt
1217502811846938429,Relanx and Unwind! Near Rockefeller Center!,5615582,RoomPicks,Manhattan,Midtown,40.75266429273043,-73.97943805761196,Private room,479,1,0,,,14,338,0,Exempt
1217503067963212405,Your Urban Retreat Next to Bryant Park!,5615582,RoomPicks,Manhattan,Midtown,40.75275,-73.98021,Private room,519,1,0,,,14,355,0,Exempt
1217534324731996615,2BDRM Urban Retreat w/ Private Backyard,517551178,Lisa,Manhattan,Hell's Kitchen,40.76612077303147,-73.98879649798998,Entire home/apt,,1,5,2024-10-22,2.17,19,351,5,Exempt
1217539382344186518,Modern 2BR Steps from Times Square,517551178,Lisa,Manhattan,Hell's Kitchen,40.75789576871949,-73.99389003187149,Entire home/apt,392,1,0,,,19,345,0,Exempt
1217607135753821266,Private room with share bath.,471345215,Mohammed,Brooklyn,East New York,40.67249562011801,-73.86135947469333,Private room,44,30,2,2024-10-07,1.00,16,308,2,
1217607639509526171,Upper East Side Studio,52004369,Chelsea,Manhattan,Upper East Side,40.770468405220505,-73.95629624830109,Entire home/apt,100,30,0,,,1,344,0,
1217657027463550966,Comfy apartment,489961507,Ramon,Queens,Hollis,40.71078,-73.76936,Entire home/apt,98,30,0,,,3,365,0,
1217677941637752924,Cozy Brooklyn Room for Solo Travelers Near Subway,593414993,Ryan,Brooklyn,Bushwick,40.69259330580698,-73.90349584791566,Private room,107,30,0,,,1,365,0,
1217686320215752061,Your oasis by Times Square,297240751,Adrian,Manhattan,Hell's Kitchen,40.76131,-73.9921,Shared room,100,30,0,,,2,275,0,
1217745573483593183,Charming 1BR Near Prospect Park,255424411,Rosa,Brooklyn,Prospect-Lefferts Gardens,40.6627702,-73.94833539999999,Entire home/apt,115,30,0,,,1,317,0,
1217783842705271256,"New room, (80 sq ft), laundry, closet, #685",3223938,Eugene,Brooklyn,Clinton Hill,40.68872,-73.96875,Private room,47,30,0,,,740,354,0,
1217932701715838628,Lux 3Br Greenpoint Penthouse Private Snow Sauna,21336251,Vinay,Brooklyn,Greenpoint,40.73836119025663,-73.95405539001753,Entire home/apt,140,30,0,,,1,258,0,
1217938964570924766,"Blueground | Midtown West, gym, balcony & a/c",107434423,Blueground,Manhattan,Theater District,40.7607614,-73.98610550000001,Entire home/apt,318,30,0,,,897,0,0,
1218036824082270852,"The Benjamin King Studio, Steps from Times Square",501999514,RoomPicks,Manhattan,Midtown,40.755460531610495,-73.97302050769719,Hotel room,483,1,0,,,22,340,0,Exempt
1218036870155600991,Historic Stay | Near Saks Fifth Avenue,501999514,RoomPicks,Manhattan,Midtown,40.75781,-73.97135,Hotel room,528,1,0,,,22,340,0,Exempt
1218080041361997519,2 Bedroom Apartment in Hell's Kitchen,533234561,Tina,Manhattan,Hell's Kitchen,40.76017367791094,-73.99066057556095,Entire home/apt,,30,0,,,73,44,0,
1218109174586796300,3 Bedroom / 2 Bath in Bed-Stuy,8661571,Naa-Sakle,Brooklyn,Bedford-Stuyvesant,40.6809117,-73.920251,Entire home/apt,139,30,0,,,3,339,0,
1218127598324156328,Quaint 2BR Apt Walk to Time Square,378112960,Elevate Properties,Manhattan,Hell's Kitchen,40.76257,-73.99028,Entire home/apt,333,30,0,,,8,172,0,
1218133204010939684,JFK bedroom,594783954,Ajay,Queens,Springfield Gardens,40.66633900000001,-73.7706589,Private room,60,1,7,2024-11-02,7,2,349,7,OSE-STRREG-0002622
1218143744891084758,Queen bedroom with private bath by Main Street,577762228,Elizabeth,Queens,Flushing,40.76415,-73.82439,Private room,117,2,6,2024-10-21,2.77,5,147,6,OSE-STRREG-0002375
1218149139595159967,Serene living in Fresh Meadows,27294359,Melow,Queens,Flushing,40.72965,-73.8079,Private room,42,30,0,,,1,345,0,
1218187857380288354,"ALONK Penthouse • Room: 1 Queen bed, Private bath",564560404,Helge,Brooklyn,Greenpoint,40.7354618,-73.9580907,Private room,,30,6,2024-11-04,6,4,0,6,OSE-STRREG-0002396
1218224753396813374,Chic Midtown 1BR & 1BTH - New York 51st Street,504878421,Karan,Manhattan,Theater District,40.76213,-73.98185,Entire home/apt,232,30,0,,,1,357,0,
1218270252410146381,Functional Private Room #198 A,305240193,Elena,Manhattan,Upper West Side,40.80043,-73.96223,Private room,80,30,0,,,288,277,0,
1218284328178874456,"ALONK Penthouse • Room: 1 Double bed, Shared bath",564560404,Helge,Brooklyn,Greenpoint,40.7354618,-73.9580907,Private room,,30,2,2024-10-23,2,4,0,2,OSE-STRREG-0002396
1218692786582615835,Medical Professionals only,143070143,Robert,Brooklyn,Sunset Park,40.664836,-73.9927925,Private room,44,30,0,,,4,325,0,
1218791045034994904,73-304 Newly Reno Studio UWS Doorman Gym Laundry,162280872,Urban Furnished,Manhattan,Upper West Side,40.78022,-73.98326,Entire home/apt,153,30,0,,,221,347,0,
1218791392477263589,73-310 Newly Reno Studio UWS Doorman Gym Laundry,162280872,Urban Furnished,Manhattan,Upper West Side,40.780633882113236,-73.98315254816654,Entire home/apt,168,30,0,,,221,342,0,
1218795036729289748,"New 1BR/1Bth, UWS, Doorman/Gym",27181542,JT Urban,Manhattan,Upper West Side,40.778724078009006,-73.98134282660557,Entire home/apt,200,30,0,,,66,365,0,
1218841378662582872,~Perfect for Students/Roommates~,190154361,Sveta,Manhattan,Harlem,40.82808,-73.94437,Entire home/apt,,30,0,,,24,349,0,
1218845399095529002,Grand Central One Bedroom,572508219,Bubble,Manhattan,Midtown,40.74918,-73.98229,Entire home/apt,140,30,0,,,13,262,0,
1218891471303123283,European inspired hotel near Grand Central,544562832,NH Collection New York Madison,Manhattan,Murray Hill,40.7499818,-73.9809627,Private room,255,1,71,2024-10-21,7.20,1,108,71,Exempt
1219016339909757511,Gigantic 4 Bdrs/NYU Students Welcome/Perfect share,322199612,Dmitrij,Manhattan,Gramercy,40.736892909762936,-73.98148955909124,Entire home/apt,418,30,1,2024-10-06,1,3,361,1,
1219051709240790106,Steps from Empire State Building,517551178,Lisa,Manhattan,Midtown,40.75108,-73.98648,Entire home/apt,570,1,1,2024-09-19,0.64,19,349,1,Exempt
1219100207830329728,Large Manhattan guest suite,16139834,Aaron,Manhattan,East Harlem,40.79947577494665,-73.94180624925339,Entire home/apt,300,2,7,2024-10-17,2.66,1,308,7,OSE-STRREG-0002452
1219216760016753934,City view studio,406984192,Danila,Manhattan,Upper East Side,40.76037821931434,-73.96070153753394,Entire home/apt,,30,0,,,1,28,0,
1219585714107198771,Lea Chalet,595182770,Leah,Queens,Corona,40.73958,-73.86697,Private room,74,30,0,,,1,365,0,
1219602653626891403,Chic Studio Apartment in Manhattan,123900611,Lorimel,Manhattan,Harlem,40.8227185,-73.95185839999999,Entire home/apt,,30,0,,,1,97,0,
1219603028752164840,Tiny Shared Bath Private Studio Times Square #111,35491667,Nat,Manhattan,Hell's Kitchen,40.7596713,-73.99098889999999,Entire home/apt,55,30,0,,,116,305,0,
1219610547001943684,Times Square Tiny Shared Bath Private Studio #5212,35491667,Nat,Manhattan,Hell's Kitchen,40.7599609,-73.990871,Entire home/apt,51,30,0,,,116,192,0,
1219610634967902800,New Renovated Private Chelsea Micro Studio 3175,35491667,Nat,Manhattan,Chelsea,40.7502592,-73.99608169999999,Entire home/apt,51,30,1,2024-10-05,1,116,110,1,
1219625120232103133,"Brooklyn 2 Bedroom Oasis w TV,AC,WiFi",42069602,Tawhid,Brooklyn,Bedford-Stuyvesant,40.68961884387066,-73.93869525970412,Entire home/apt,293,2,4,2024-10-29,4,2,343,4,OSE-STRREG-0000741
1219630411170805300,Sunny Brooklyn Brownstone Queen Room,145616,Lauren,Brooklyn,Fort Greene,40.68651877001564,-73.9738994580029,Private room,240,30,1,2024-09-27,0.77,1,126,1,
1219646524673933372,73-518 Newly Reno Studio UWS Doorman Gym Laundry,162280872,Urban Furnished,Manhattan,Upper West Side,40.78056,-73.98138,Entire home/apt,168,30,0,,,221,336,0,
1219678413617398800,Williamsburg Apt. w/ Patio!,112108770,Daniel,Brooklyn,Williamsburg,40.70696,-73.94807,Entire home/apt,180,30,0,,,1,261,0,
1219756010828425878,The Quin By Hilton - Studio,475709628,Bruce,Manhattan,Midtown,40.764735605917,-73.9773830117433,Private room,429,1,0,,,10,303,0,Exempt
1219761487691460780,New York City Apartment Near Free Ferry Boat!,595237440,Christian,Staten Island,Stapleton,40.6327985,-74.0758184,Private room,150,1,10,2024-10-14,4.29,1,333,10,OSE-STRREG-0002479
1219811049883640695,Attractive Private Room | Brooklyn,291033670,Anastasia,Brooklyn,Bushwick,40.70133,-73.91655,Private room,58,90,0,,,37,364,0,
1219815548009925852,Stylish Private Room in Brooklyn,493207893,Leo,Brooklyn,Bushwick,40.70100014403156,-73.91704730932791,Private room,60,90,0,,,19,365,0,
1219818636390744151,Top Murray Hill Spot! Steps from Grand Central!,286897393,Darwin,Manhattan,Murray Hill,40.74887725434852,-73.97874709394303,Entire home/apt,207,30,0,,,2,331,0,
1219972839146493519,Room Queens,344029666,Felix,Queens,Corona,40.73685268107818,-73.86114140970797,Private room,39,30,1,2024-09-15,0.59,3,345,1,
1220093913110883441,Cozy Female shared Room in Brooklyn,493207893,Leo,Brooklyn,Crown Heights,40.677278293677,-73.9405744113518,Shared room,36,30,0,,,19,338,0,
1220191984638501556,Artists townhouse w/ hot tub,4817622,Mckendree,Brooklyn,Bedford-Stuyvesant,40.6874,-73.95928,Entire home/apt,360,30,0,,,1,126,0,
1220219701909794208,Cozy Private 2BR/1BA near JFK/LGA & NYC,421342108,Saiful,Queens,Jamaica,40.71032,-73.78518,Entire home/apt,149,30,0,,,2,359,0,
1220604253552067160,Duplex On The Parkway,581506027,Yehuda,Brooklyn,Crown Heights,40.66841,-73.9232,Entire home/apt,399,30,0,,,3,365,0,
1220824017812826327,"Stylish, Chic, Modern Spacious NoHo/E.Village",288344234,Carlos,Manhattan,East Village,40.7320461,-73.988602,Entire home/apt,260,30,0,,,1,319,0,
1220851579572041698,Haven On The Parkway,581506027,Yehuda,Brooklyn,Brownsville,40.66737555748228,-73.92153298950518,Entire home/apt,299,30,0,,,3,365,0,
1220949643970349162,2BR in Prime Bedstuy Location,16256520,Rochelle,Brooklyn,Bedford-Stuyvesant,40.69217045885833,-73.94447567437005,Entire home/apt,200,30,0,,,1,307,0,
1221005306336413485,The Oval office 1 Queensize bedroom with fireplace,64456945,Bridgette,Queens,St. Albans,40.69316265421567,-73.76866354236296,Private room,130,30,0,,,4,365,0,
